"taxa","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","test.var"
"c__unclassified-s__Armatimonadetes bacterium Uphvl-Ar1",1.11142204676947,-0.0479755927494574,0.186802986867801,-0.256824548439417,0.797314218618173,NA,"BH"
"c__unclassified-s__Armatimonadetes bacterium Uphvl-Ar2",1.19960454028277,-0.15578673001189,0.180379612775458,-0.863660408262538,0.387774468940695,0.5951010863276,"BH"
"c__unclassified-s__bacterium 2013Arg42i",1.11182885070615,-0.0719531967337748,0.186711538758527,-0.385370916078366,0.699962627347594,NA,"BH"
"c__unclassified-s__Bovine faeces associated circular DNA molecule 1",1.04273521941872,0.0231888120723082,0.193006632331148,0.120145156631314,0.904368161622153,NA,"BH"
"c__unclassified-s__candidate division Zixibacteria bacterium",1.11640023224577,0.0113335861047567,0.186575716462351,0.0607452369453646,0.951562104304401,NA,"BH"
"c__unclassified-s__Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)",1.05673359538506,-0.0423215821335043,0.191538841580045,-0.220955612889712,0.825126994541286,NA,"BH"
"c__unclassified-s__Candidatus Gracilibacteria bacterium HOT-871",1.28747573778252,0.124299283230419,0.174849722111113,0.710892083382492,0.477151112153441,0.669615426299366,"BH"
"c__unclassified-s__Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20",1.21765358877531,-0.0464375271392795,0.178898961268298,-0.259574045651591,0.795192358797738,0.86795505829557,"BH"
"c__unclassified-s__Changjiang crawfish virus 5",1.05642685030744,-0.0170757959914736,0.191607321335003,-0.0891187031502757,0.928987573571452,NA,"BH"
"c__unclassified-s__cyanobacterium endosymbiont of Epithemia turgida",1.06088965525051,-0.00509769768525194,0.19125515024524,-0.0266539106461464,0.978735774034279,NA,"BH"
"c__unclassified-s__DPANN group archaeon LC1Nh",1.21266079183108,-0.0789756533444695,0.178991807503553,-0.44122496133183,0.659050144137815,0.779654412350085,"BH"
"c__unclassified-s__endosymbiont 'TC1' of Trimyema compressum",1.94919443049371,-0.162645858495848,0.145003186666006,-1.12167092486374,0.262002383204148,0.50877206971038,"BH"
"c__unclassified-s__Hubei tetragnatha maxillosa virus 8",1.05638707140932,-0.067550206814008,0.191480460960927,-0.352778588870184,0.724254436670713,NA,"BH"
"c__unclassified-s__Leptopilina boulardi filamentous virus",1.03350113666839,-0.0010589926380117,0.193762625677188,-0.00546541230183371,0.995639253615736,NA,"BH"
"c__unclassified-s__Mollivirus sibericum",1.84710668173029,-0.335815640510551,0.151481023106984,-2.21688257461385,0.0266311168180536,0.108473085575975,"BH"
"c__unclassified-s__Planctomycetes bacterium",1.06102013989679,-0.105597676067109,0.191119970126067,-0.55252036716757,0.58059188414244,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium CA11",1.08430679088956,0.1275272115111,0.189957388119274,0.671346414970843,0.501999872560957,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium CA12",1.19022886415915,-0.155823135004984,0.182601377478895,-0.853351366547025,0.393464482608141,0.5951010863276,"BH"
"c__unclassified-s__Planctomycetes bacterium CA51",1.07983678890947,0.0418234765650861,0.189822839127079,0.220329001280436,0.825614935310396,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium EC9",1.0887227010186,-0.0334527093282961,0.188751934206654,-0.177231080936478,0.859326883033606,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium ElP",1.8726415826802,0.144537068672251,0.162595456108618,0.888936702977088,0.374037098647245,0.5951010863276,"BH"
"c__unclassified-s__Planctomycetes bacterium Enr10",1.13410778741738,0.126603697651425,0.185709364110963,0.681730284617087,0.49540951405749,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium Enr13",1.11624734863099,-0.0603524631605521,0.186349014693253,-0.323867895195999,0.746038050975979,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium Enr17",1.09763157957957,0.0628529283580874,0.188347564246901,0.333707147259388,0.73860055573554,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium ETA_A1",10.8588204299714,0.279996296656865,0.205161022337205,1.36476360600631,0.172327360898191,0.373748951558415,"BH"
"c__unclassified-s__Planctomycetes bacterium ETA_A8",1.23083911949835,-0.188204484625039,0.177651655257999,-1.05940180715859,0.289416827021683,0.543263699644388,"BH"
"c__unclassified-s__Planctomycetes bacterium FF011L",1.08855677929867,-0.0334450800629893,0.18875182918662,-0.17719075998952,0.859358553288269,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium HG15A2",1.07024555519805,-0.0313353261791098,0.19033699886452,-0.16463076735498,0.869234612790166,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium HG66A1",1.11596321597641,-0.0364848199175582,0.186476187562962,-0.195654042451074,0.844880957891,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium I41",1.26801651578416,-0.482208223324328,0.196008406219388,-2.46014052471098,0.0138882624470624,0.0724793696456069,"BH"
"c__unclassified-s__Planctomycetes bacterium K22_7",1.26262635457268,0.369006936667089,0.198961692073566,1.85466324105571,0.0636443310837696,0.180644763637435,"BH"
"c__unclassified-s__Planctomycetes bacterium K23_9",1.88952674130846,0.473141298775916,0.155538793679137,3.04195042011169,0.00235050606758044,0.0197474367503047,"BH"
"c__unclassified-s__Planctomycetes bacterium K2D",1.05207519645621,-0.0291532978274918,0.191989456733192,-0.151848431281339,0.879306482373446,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium KS4",1.22230310832385,-0.10135466784814,0.178651504772486,-0.567331733237933,0.570488821140953,0.727264375042284,"BH"
"c__unclassified-s__Planctomycetes bacterium Mal33",1.04725836950221,-0.0158510529269516,0.192443398623116,-0.0823673508177569,0.93435459807704,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium Mal35",1.07473547959168,-0.0442700764521614,0.189919108190035,-0.233099643706542,0.815684031565586,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium Mal4",1.29053797487807,0.17541999609469,0.174612421529054,1.00462495484894,0.315077476297118,0.559600465469632,"BH"
"c__unclassified-s__Planctomycetes bacterium Mal48",1.08440973982698,-0.0943857801100626,0.189013146693931,-0.499360926797867,0.617525140354767,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium Mal52",1.06108352581355,-0.00510154477039258,0.191234910990251,-0.0266768486150139,0.978717478688604,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium Mal65",1.04713248858504,0.00964156246665781,0.192536479341838,0.0500765491278137,0.960061387371841,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium MalM14",2.45138517059185,0.554587073320764,0.20276965570679,2.7350595008294,0.00623690010354001,0.0416624926916473,"BH"
"c__unclassified-s__Planctomycetes bacterium MalM25",4.48476622460235,0.358638349796526,0.168287515156189,2.13110490973541,0.0330805003330696,0.120096599035274,"BH"
"c__unclassified-s__Planctomycetes bacterium Pan110",1.08877568778065,-0.106874044920234,0.188636793997796,-0.566559909417686,0.571013219257483,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium Pan153",1.20876556524708,-0.243951126512677,0.180873859225682,-1.34873622731902,0.17742170490338,0.377593503805485,"BH"
"c__unclassified-s__Planctomycetes bacterium Pan161",2.59010957867574,0.123176746829933,0.16797881323329,0.733287397731906,0.463383159702595,0.661410151028491,"BH"
"c__unclassified-s__Planctomycetes bacterium Pan189",3.91348442483039,-0.458994330171649,0.152251339304217,-3.01471456520013,0.00257221200643821,0.0204552097654848,"BH"
"c__unclassified-s__Planctomycetes bacterium Pan216",1.26802715786863,0.149599237915152,0.176081488194108,0.849602303169072,0.395546231032117,0.5951010863276,"BH"
"c__unclassified-s__Planctomycetes bacterium Pan241w",1.08396683596286,0.0533149987715002,0.189497859441929,0.281348818021021,0.77844287042949,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium Pan258",1.06113292664515,-0.0553836517004997,0.191123959007661,-0.289778696444225,0.771985546703014,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium Pan44",1.28661300533393,0.145235797381757,0.175010540489317,0.829868858045285,0.406612933905325,0.601569036649196,"BH"
"c__unclassified-s__Planctomycetes bacterium Pla110",1.21192575950609,0.4334173420163,0.194133951165895,2.23256848899103,0.0255774140295244,0.106947210686128,"BH"
"c__unclassified-s__Planctomycetes bacterium Pla163",1.1301929462876,-0.0497197575450763,0.185289435848583,-0.268335630239098,0.788440982561249,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium Pla85_3_4",7.49134631369947,-0.292988317565738,0.146806172652206,-1.99574930857878,0.0459612169806604,0.156643331342251,"BH"
"c__unclassified-s__Planctomycetes bacterium Poly24",1.06084651213891,0.020065481819695,0.19133230664565,0.104872418942069,0.916477044753888,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium Poly30",6.62774971548715,-0.504983841792917,0.153630209861256,-3.28700873512423,0.00101257692769701,0.0112733564616934,"BH"
"c__unclassified-s__Planctomycetes bacterium Q31a",1.7318521289614,0.0131072800590315,0.157256156596039,0.0833498690464734,0.933573348445234,0.950650909697281,"BH"
"c__unclassified-s__Planctomycetes bacterium SRT547",25.5998102663377,0.0006724803896929,0.0962121124120849,0.00698956059516299,0.994423182922624,0.994423182922624,"BH"
"c__unclassified-s__Planctomycetes bacterium SV_7m_r",1.30043572990284,-0.196725859675272,0.173170938063951,-1.13602121623099,0.255947685070553,0.502861922432733,"BH"
"c__unclassified-s__Planctomycetes bacterium TBK1r",3.86024065944142,-0.404990218840686,0.208214492435967,-1.94506258475372,0.0517674463369872,0.163116293175035,"BH"
"c__unclassified-s__Planctomycetes bacterium V144",1.15733887073775,0.0861778170735585,0.183594442684729,0.469392296484399,0.638789253720844,0.778425494225258,"BH"
"c__unclassified-s__Planctomycetes bacterium V202",2.10117210511049,-0.307971824092733,0.145299642369782,-2.11956353828426,0.0340428701112302,0.120960836352669,"BH"
"c__unclassified-s__Planctomycetes bacterium V22",1.11255873142528,0.0962808155663484,0.187410188368215,0.513743763904556,0.607431150038976,NA,"BH"
"c__unclassified-s__Planctomycetes bacterium V6",1.16772335210682,-0.190035232031719,0.18310255786219,-1.03786224643976,0.299334192279585,0.55543122345212,"BH"
"c__unclassified-s__Proteobacteria bacterium H1R30-47",4.58546011467034,-0.28271994667503,0.151378968770021,-1.86763028558178,0.0618136219912486,0.180644763637435,"BH"
"c__unclassified-s__Pseudomonas sp. ADP",1.03350113666839,-0.0010589926380117,0.193762625677188,-0.00546541230183371,0.995639253615736,NA,"BH"
"c__unclassified-s__Tenericutes bacterium MO-XQ",1.6256014574929,-0.435569015946062,0.16345397037029,-2.66478088577059,0.00770385002594991,0.0494824213205245,"BH"
"c__unclassified-s__TM7 phylum sp. oral taxon 488",6.15886950622291,0.27882064878514,0.185354689937999,1.50425462057856,0.132515818673604,0.30315262628071,"BH"
"c__unclassified-s__TM7 phylum sp. oral taxon 955",1.13171157025034,-0.0497851429561986,0.185848203954551,-0.267880678407705,0.788791166724361,NA,"BH"
"c__unclassified-s__TM7 phylum sp. oral taxon 957",1.34820232747141,-0.406932564954062,0.195281828501872,-2.08382197194636,0.0371763639609812,0.129342766280914,"BH"
"c__unclassified-s__Verrucomicrobia bacterium IMCC26134",1.20436420130455,-0.410991206074959,0.208228177669013,-1.97375403596072,0.0484097175951952,0.158518094870541,"BH"
"c__unclassified-s__Verrucomicrobia bacterium S94",1.09331992586608,0.0515386055466632,0.18866817826022,0.273170632281077,0.784722053772127,NA,"BH"
"c__Ustilaginomycetes",592.994947908038,0.041286768046563,0.095655567442918,0.431619080313341,0.666018288531961,0.779654412350085,"BH"
"c__Verrucomicrobiae",2.19615229794936,-0.0892457468526311,0.134689932320159,-0.662601467795627,0.507585829881536,0.689161248700947,"BH"
"c__Vicinamibacteria",1.63392610850015,0.0945980147077281,0.193039491266716,0.490044881940895,0.624102139612218,0.766360715553239,"BH"
"c__Zetaproteobacteria",1.98855808125224,0.0117760005309295,0.140182022331725,0.0840050695164246,0.933052401127023,0.950650909697281,"BH"
"o__Acholeplasmatales",18.074497796697,-0.0730007920013349,0.104087966878219,-0.701337476278545,0.483092431116721,0.725119713320111,"BH"
"o__Acidaminococcales",4.41392964792673,-0.147679531179126,0.134759209513771,-1.09587709598456,0.273132563619396,0.568709859578244,"BH"
"o__Acidiferrobacterales",3.85906430043454,0.0838815389629597,0.114532273674263,0.732383425841386,0.463934572124657,0.716022023755677,"BH"
"o__Acidilobales",2.22660920105742,0.0276434924969846,0.13378286816728,0.206629539908051,0.836299188581817,0.920530761532503,"BH"
"o__Acidimicrobiales",3.91358748997939,0.188339103518078,0.159301305389487,1.18228223590255,0.237093731741158,0.519688197215509,"BH"
"o__Acidithiobacillales",3.64679099337651,-0.0685574494463628,0.106919318468774,-0.641207318080551,0.521387995643149,0.749768227872254,"BH"
"o__Acidobacteriales",21.5958884021395,0.359585630708691,0.129810297094551,2.77008556915,0.00560415676064181,0.0389607434807698,"BH"
"o__Acidothermales",1.26779699032835,0.112153444761756,0.178348471505154,0.628844440410663,0.529450902627679,0.749768227872254,"BH"
"o__Actinomycetales",103.392897187625,0.236079970884592,0.0852698453158185,2.7686220141506,0.00562939026670563,0.0389607434807698,"BH"
"o__Actinopolysporales",3.61042964731109,0.113987831727445,0.144575100538967,0.788433356107001,0.430443266244289,0.697430012136996,"BH"
"o__Aeromonadales",96.0381123068667,0.260940457396507,0.105224664397223,2.47984119399475,0.0131440908882221,0.0718230680677848,"BH"
"o__Alteromonadales",156.10539278922,-0.0253877600889873,0.0686830359203063,-0.369636544873249,0.711653317796012,0.86649504879698,"BH"
"o__Anaerolineales",3.94908204795921,0.0477511907284589,0.106967878440211,0.446406822541114,0.655303405464414,0.835700128689525,"BH"
"o__Apiales",367.910654263794,-0.170017461548782,0.0723069133891589,-2.35133064847812,0.0187064027404915,0.0894399881029748,"BH"
"o__Aquificales",37.261342313722,-0.175604059920817,0.112237201174412,-1.56457981919858,0.117681463842786,0.324419170593625,"BH"
"o__Archaeoglobales",8.94903803920701,0.108253895774489,0.117879910569742,0.918340497980286,0.358440631459696,0.6541512647599,"BH"
"o__Ardenticatenales",1.95560301797791,-0.167142809371031,0.179840710125238,-0.929393624250235,0.352685130784174,0.6541512647599,"BH"
"o__Arecales",1632.05616411786,0.104113200948758,0.0736989532194778,1.41268222139744,0.15774918130011,0.384133694792244,"BH"
"o__Asparagales",596.092599363652,-0.0579147523404636,0.0639624471077703,-0.905449290313785,0.365227413037153,0.6541512647599,"BH"
"o__Bacillales",17843.7730497708,-0.0223036227460494,0.119864406951461,-0.186073775470988,0.852386906894947,0.927496252074308,"BH"
"o__Bacteriovoracales",181.350506020519,-0.0322305189115249,0.0913662514606623,-0.352761751699989,0.724267060348057,0.873757781367308,"BH"
"o__Bacteroidales",228.04470229902,0.50526577182702,0.108284294456727,4.66610392912459,3.06964482520056e-06,9.39311316511372e-05,"BH"
"o__Bacteroidetes",3.79111013929498,-0.101883733385566,0.126825071894326,-0.803340631814969,0.421777879146427,0.697430012136996,"BH"
"o__Bifidobacteriales",33.6310615687601,0.399173849336756,0.154573312599137,2.58242411076455,0.0098108936724678,0.0588653620348068,"BH"
"o__Brachyspirales",15.5839957015,0.186707261773587,0.134057017956405,1.39274515142731,0.163696869704747,0.389557386160661,"BH"
"o__Bradymonadales",1.61963566561722,0.00438636118632047,0.159182645130692,0.0275555239248549,0.978016654948317,0.991721994237176,"BH"
"o__Brassicales",41852.4212055519,0.31613720423776,0.107985012333042,2.9276026126917,0.00341586323356873,0.0282501121478928,"BH"
"o__Bryobacterales",1.37211038768608,0.120802274902831,0.181416594291492,0.665883269248961,0.505485715249901,0.740089133332391,"BH"
"o__Bunyavirales",14.6159513258564,0.315705860518547,0.14582545288798,2.1649571749389,0.0303909650180274,0.119163117645943,"BH"
"o__Burkholderiales",6082.02619509083,-0.0294163823063254,0.104867865363023,-0.280509021562461,0.779087004985728,0.915374215831501,"BH"
"o__Caldilineales",1.0567892605324,0.358574422780932,0.196619424090524,1.82369785914866,0.0681977626980128,NA,"BH"
"o__Caldisericales",1.09989315271883,0.0789057640550832,0.189812944039953,0.415702756491016,0.677627523946134,NA,"BH"
"o__Campylobacterales",149.695269333128,0.263285956574722,0.0848715534043461,3.10216964358331,0.00192107833681796,0.0195949990355432,"BH"
"o__Candidatus",11.4276985788755,-0.00168796403475216,0.0602269190664627,-0.0280267372284049,0.977640826295127,0.991721994237176,"BH"
"o__Capnodiales",217.80229092467,0.0395606750218617,0.070564966135184,0.560627705057972,0.575051360635248,0.786002244131194,"BH"
"o__Cardiobacteriales",1.79086207449929,0.121476876337277,0.173615575825155,0.699688813978388,0.484121663729417,0.725119713320111,"BH"
"o__Caryophyllales",464.134298076359,0.0402050156878447,0.0543437847814153,0.739827302230782,0.45940479033021,0.716022023755677,"BH"
"o__Catenulisporales",1.42810459450492,-0.189910301877038,0.174101892171635,-1.09079975816586,0.275361002912665,0.568709859578244,"BH"
"o__Caudovirales",30791.1249791256,-0.0924730026262654,0.133248039494933,-0.693991468668337,0.487687559147904,0.725119713320111,"BH"
"o__Caulobacterales",3.63724878304562,-0.368156591708998,0.166859780772236,-2.2063830481207,0.0273571909461281,0.113125681479935,"BH"
"o__Cellvibrionales",23.1980089163161,-0.213904146227039,0.0832685166037243,-2.56884780648862,0.0102037259860168,0.0595136661493099,"BH"
