Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RAB8A	2446.23777059063	0.049065015682489	0.0416421416946663	1.17825389583105	0.238695401937706	0.343923472435624
ZNF781	11.7037555511777	-0.154630043613076	0.131265628206414	-1.17799339953579	0.238799237614967	0.344050255096139
LINC00239	21.9889352987164	-0.129698009675596	0.110117124823111	-1.17781870788889	0.238868888800002	0.344127772858227
PIGL	341.815751580472	-0.0836273328603846	0.0710248582963277	-1.1774375178825	0.239020922562641	0.344303054675881
ZSWIM8	3144.93310497337	-0.0699231812246147	0.0593862570951197	-1.17743034575521	0.239023783746911	0.344303054675881
RNF125	179.545523263436	0.134476219984819	0.114215100608055	1.17739440116849	0.239038123522615	0.344303054675881
ZBED4	2101.92281381098	-0.0663730294651869	0.0563856730540491	-1.17712578160705	0.239145306141257	0.344434590625284
GFRA4	0.376325256094353	-0.532974794693825	0.452909285884819	-1.17678045318189	0.23928314636979	NA
LINC01648	0.35304214043092	-0.417395060783659	0.354737302120611	-1.17663143483497	0.23934264537781	NA
ZNF615	216.036024273815	0.111867548890686	0.0950760664759644	1.17661103406046	0.239350791668948	0.344705539459215
PLEKHA8P1	129.936465401179	-0.0811511649643603	0.0689723684073954	-1.17657500877785	0.239365177504283	0.344705539459215
CTDSPL	2391.29084299609	0.0708132837063213	0.0601968072503531	1.17636278302627	0.239449937161617	0.344804733784119
B3GNT5	5202.15802285355	-0.116962346550795	0.099449524099511	-1.17609759935865	0.239555877129019	0.344934412297371
NAA25	1701.87414034096	-0.0528530515877985	0.0449445548475748	-1.17596117632146	0.239610390538264	0.344990029872591
TRIM38	1973.68326958122	0.0753842122982806	0.0641225220751176	1.17562768678952	0.239743686756021	0.345159063707949
CRYBB2P1	479.192317744441	-0.0928019409201779	0.0789508705471159	-1.17543910886703	0.239819084742235	0.345244724554338
ZSWIM4	1370.73886132963	0.0894654006934283	0.0761381342816132	1.17504062238407	0.239978464195386	0.345451266158622
UBA5	1825.79151183483	0.0550806752617409	0.0468772976163816	1.17499681215609	0.239995991176295	0.34545359594281
BMP8A	46.9515924347262	-0.164639048399176	0.14013620663125	-1.17485018580817	0.240054657950149	0.345515138688108
CAPN1	28529.478549238	-0.0759670031417399	0.064686325546315	-1.17439045269851	0.240238667623394	0.345757069687301
MIR3681HG	5.49383169598492	0.25652025682814	0.218444724874672	1.17430282180224	0.240273753450689	0.345784648166327
SLC35D1	1534.90830289518	-0.0835423366683255	0.0711454214347932	-1.17424754795914	0.240295885955615	0.345793582738647
GBF1	5940.10663522983	-0.0597376727698143	0.0508878602668306	-1.17390812772594	0.240431826583419	0.345966278858853
CTNNB1	18257.643496249	-0.0730169539989647	0.0622076623250091	-1.1737614189307	0.240490601445473	0.346027922766264
AGAP2	327.161684832251	0.110581982996304	0.094222536255605	1.17362562493881	0.2405450126108	0.346083280252006
LINC02735	0.495729237517031	-0.52380452718903	0.446347122636576	-1.17353624706913	0.240580830076732	0.346111880556263
COQ3	582.018998710816	0.0804368266686683	0.0685500600616064	1.17340271615195	0.240634348522535	0.346165940918639
PRTN3	1.04630035422924	-0.412409647845339	0.351476837120405	-1.17336223696602	0.240650574010608	0.346166349671459
CRYBB3	22.1720865490886	-0.186251388876275	0.158767991587629	-1.17310414406468	0.240754044887615	0.34629224910476
CADM3	173.407399572428	-0.209991399819516	0.179034747017458	-1.17290862984848	0.24083244848019	0.346382078338013
HBA1	3.88844341294404	-0.281911416950773	0.240507563827404	-1.17215197919131	0.24113604411352	0.346795761171275
ZNF682	53.8938289529229	0.187656078698432	0.160105222044472	1.17207968798362	0.241165064059816	0.346807434268992
LOC101927018	1.26617920285827	0.22722104039441	0.193865974526697	1.17205219198029	0.241176102458948	0.346807434268992
EMC4	3827.00702566023	-0.0556170418470793	0.0474561818643537	-1.17196621519304	0.241210620537572	0.346820792108146
ABCC8	5.20406111380661	-0.338945867768081	0.289215422574058	-1.17194949270484	0.241217334709156	0.346820792108146
SPATA9	8.01698004184995	0.122844324488324	0.104832103240976	1.17181970685014	0.24126944892199	0.346872754458488
SNORA70B	0.3549370853774	0.394553754808446	0.336847145696845	1.17131393229479	0.241472613274995	NA
TLDC2	73.4437223436903	-0.132464114551384	0.113090817459909	-1.17130742819454	0.241475226688119	0.347145617181893
MIR559	0.922294185972192	-0.384697494883566	0.328454092797368	-1.17123672172018	0.241503638547857	0.347163478820781
CFTR	43.3098814883623	-0.315163954830654	0.269243048425938	-1.17055558787193	0.241777457898666	0.347534090042334
WDR73	205.346399366392	0.061235402889606	0.0523201301269174	1.17039852043682	0.241840630811616	0.347601886290326
ENY2	2839.45471945024	-0.0725923999938143	0.062036435667563	-1.17015749232947	0.24193759550212	0.347716661792574
HK3	338.577874101368	-0.185250151755439	0.158317167958833	-1.17012042435985	0.241952510231904	0.347716661792574
CDKN2AIPNL	1044.78812691236	0.0876748257772104	0.0749370563978741	1.16997958008526	0.242009186466974	0.34773701319189
NAPB	565.335706712857	0.0724626234342557	0.0619352341458628	1.1699741582247	0.242011368429565	0.34773701319189
ETNK1	2016.53796153923	-0.082918972496323	0.0708729853707969	-1.16996584894094	0.242014712427771	0.34773701319189
SELE	663.753168769893	-0.22599070692629	0.193176723176154	-1.16986510181257	0.242055259810558	0.34775235517617
IPO8	2933.42610244146	-0.066088942810464	0.0564930484165589	-1.16985973784152	0.242057418765269	0.34775235517617
LOC101927839	0.448826799159527	0.368741748591674	0.315223408756112	1.16977907842171	0.242089885159156	0.347775989430475
TRPS1	1997.74528751034	-0.120709718943307	0.103217238599854	-1.16947246972249	0.242213326832305	0.347920072476105
ACE2	298.873824227022	-0.184138128139208	0.157456984240668	-1.16945036783988	0.242222226833698	0.347920072476105
ZSCAN5B	2.36296454233796	0.217134865166382	0.185696202406592	1.16930159234464	0.242282141839177	0.347983114626478
LOC101928087	3.21863034696116	-0.624707920775537	0.534351303983177	-1.16909590398455	0.242364994014515	0.348056488432366
CCL1	2.45216257782634	0.279932974972641	0.239446515030924	1.16908352137214	0.242369982421078	0.348056488432366
LOC105371430	0.632013896603488	0.276367911181901	0.236403487853423	1.16905175000318	0.242382782029982	0.348056488432366
CCNA1	809.832567229721	-0.286314227719076	0.244919079743945	-1.16901561127213	0.242397341679147	0.348056488432366
H6PD	4924.15714334504	0.086130351393018	0.0736801930325606	1.16897564797306	0.242413442894646	0.348056592995057
LINC01981	1.54188612390522	-0.282740596982121	0.241896593481164	-1.16884902310184	0.242464465030203	0.348082404830558
NUDT9	1240.22054662387	-0.0542281838994235	0.0463946844100602	-1.16884476290704	0.242466181761383	0.348082404830558
PRSS8	6225.97291192045	-0.126023105867054	0.107821565120683	-1.16881169111205	0.242479508997092	0.348082404830558
KBTBD13	0.756486328151067	-0.475770994476674	0.407246202144533	-1.16826379711166	0.24270037368907	0.348376428784913
PSEN1	4941.08037827124	-0.0514460689444321	0.0440395666891778	-1.16817836350498	0.24273482606441	0.348395617110961
GFAP	39.5557583608596	0.27092977076558	0.231930420232854	1.16815107950725	0.242745829467596	0.348395617110961
GPR89B	107.212667337978	-0.0828416317333102	0.0709485307539496	-1.16762998265047	0.242956050693983	0.348654689604548
FAM219B	477.973484187881	-0.0677503793276333	0.0580242404071249	-1.16762199474332	0.242959274176213	0.348654689604548
NEBL-AS1	12.1403988216841	0.175783464815022	0.150557803122895	1.16754801922512	0.242989128075974	0.348654689604548
CHIC1	382.26431618506	-0.0891014339948001	0.0763194087183324	-1.16748066436995	0.243016312353315	0.348654689604548
USP18	786.664466929964	0.141827687304833	0.121483286887836	1.16746666095543	0.243021964370268	0.348654689604548
IMPDH2	7998.34030326208	-0.0881773643240787	0.0755289210410632	-1.16746490097666	0.243022674734259	0.348654689604548
AP3S1	3216.88575982038	-0.0749544886508531	0.0642157832226406	-1.16722844274874	0.243118127458258	0.348768589400547
FOXP4-AS1	12.2397705595181	-0.222462822062547	0.190620676832622	-1.16704455025037	0.243192378825089	0.348852061447141
PTGDR	31.7915301554624	-0.144229062212718	0.123616099768225	-1.1667498204776	0.243311416857253	0.348999763330156
RBPJ	3882.03634983866	0.0678872015763088	0.0581936860462258	1.16657332072732	0.243382722716341	0.349078984397976
PAK2	8899.71304597466	0.0671543336257777	0.057593688091052	1.16600162017079	0.243613790423495	0.34938732309928
LOC101928782	0.390350259012933	-0.68036450085034	0.583514774257874	-1.16597647714343	0.243623956171519	NA
LINC01498	0.60016284951423	0.368102673449582	0.315711415341092	1.16594667016359	0.243636008019896	0.3493961110918
LOC107986163	14.061022460578	-0.199759518748467	0.171407444728969	-1.16540748311329	0.243854089699788	0.349677465363578
IQCK	195.339905994507	0.0893240675412694	0.0766478873919437	1.1653819900411	0.243864404120011	0.349677465363578
CEBPB-AS1	20.9292147405604	0.122256393253643	0.104910924064927	1.16533520549282	0.243883333804544	0.349681518228172
LEPROTL1	1775.74368945772	-0.0610607282019715	0.052413856297138	-1.16497301507093	0.244029916053873	0.349853084785806
LCP2	1190.68851434547	0.138956822250042	0.119280345226147	1.16495992685626	0.244035214149233	0.349853084785806
RAE1	2588.28398442395	0.0566795267533114	0.0486625468983823	1.16474640901287	0.2441216573536	0.349936453526115
MPND	890.00881023133	0.0907582566173327	0.0779216952625692	1.16473667970786	0.244125596797933	0.349936453526115
GTF2A1	2629.33027300832	-0.0625801149934263	0.0537320191971716	-1.16467082250876	0.244152263881549	0.34995157823022
TMEM196	0.326357901757818	-0.502096623864463	0.431220230791604	-1.16436240234543	0.244277177469075	NA
SERPINA10	11.9526200711822	-0.239819022927738	0.20597901215621	-1.16428863512494	0.244307060660324	0.350150341379377
UBE2S	2569.90865180725	0.112156128809597	0.0963360282822357	1.16421790278724	0.24433571682729	0.350151163198196
DTYMK	2052.02769007899	0.0994177857606611	0.0853952372632542	1.16420761797498	0.244339883764322	0.350151163198196
TRIP4	1540.4123993222	-0.0554408270354434	0.0476290603702671	-1.16401261340131	0.244418900168615	0.350241283962088
MIR5690	0.298222534417002	0.469902049671935	0.403694116396736	1.16400519746523	0.244421905480917	NA
PITPNM1	4186.95777848366	-0.0841354954796438	0.0722892983447966	-1.16387207243795	0.244475858886582	0.35029111683034
HSD11B1	89.4398813434625	-0.187507522222953	0.161110085384656	-1.16384720283198	0.244485939059665	0.35029111683034
NFE2L2	13279.7858730845	0.102958781640344	0.0884696955421059	1.16377456720581	0.244515381473423	0.350310187286097
SLC17A2	0.451553167923908	-0.444934492659092	0.382443840581595	-1.16339824425585	0.244667961568506	0.350478588374193
POLR2D	2203.55547778336	0.0524864189205391	0.0451160653678389	1.16336428038679	0.244681735502316	0.350478588374193
LOC101927974	82.0674758374041	-0.0912809217845398	0.0784635847361866	-1.16335395701647	0.244685922218566	0.350478588374193
IMPG2	13.6355452620831	0.121849295459654	0.104742224709618	1.1633254477596	0.244697484611611	0.350478588374193
HECA	3855.91969371498	-0.0675410629806274	0.058097886420887	-1.16253907227072	0.245016563169465	0.350912456748776
IPO5	8097.53312592713	-0.0678884515243604	0.0584025362393978	-1.16242300242029	0.245063684215346	0.350956796328975
RABL2B	546.523967305982	0.0662882484332388	0.0570304772746869	1.16233024166994	0.245101347003043	0.350964802012043
RHPN1-AS1	51.0257804858915	0.158917413404518	0.136723189816033	1.16232962102733	0.245101599010483	0.350964802012043
RUVBL1-AS1	0.862387597548522	0.25101222765952	0.215972573745646	1.16224122029096	0.245137495347148	0.350993057593519
LINC00989	2.68985195705935	0.200225776463817	0.172335116951295	1.16183967612593	0.245300594314055	0.351177762081061
KCTD13	665.736803839517	0.0857776774486161	0.0738303334075871	1.16182161842711	0.245307930767485	0.351177762081061
BZW1-AS1	1.03246384793553	0.229595940059654	0.197620168610667	1.16180419070476	0.245315011421028	0.351177762081061
FAM156B	0.420508914175411	0.303639129644554	0.261380656257487	1.16167406567928	0.245367884032821	0.351215604972247
PLPP6	683.565116495442	-0.0988641080863	0.0851059250041497	-1.16165952113768	0.245373794291225	0.351215604972247
CFAP99	3.61875367959167	-0.20287267746751	0.17468723205613	-1.16134805663601	0.245500383655458	0.351330107595356
PATL1	4054.09982138188	0.0725583348807176	0.0624793974412983	1.1613161754463	0.245513343797841	0.351330107595356
FGFR1	2291.02402161031	-0.159788671015435	0.137593521035568	-1.16130955740373	0.245516034183369	0.351330107595356
RHCE	32.9574252153076	-0.140936826774	0.12136089308369	-1.1613034742321	0.245518507149875	0.351330107595356
GRIN2B	4.35680543501372	-0.266329514952068	0.229394180608561	-1.16101251673221	0.245636809295903	0.35147623312207
TUBGCP2	4181.72642959878	-0.0577052863425876	0.0497048007603279	-1.16096001713873	0.245658159675465	0.351483622412382
FXR2	2560.53185337331	-0.0494158412378372	0.0425770728701251	-1.16062091418479	0.245796096413035	0.351657809567074
GPR22	1.88025580277889	-0.213628794890914	0.184077497989639	-1.16053725862212	0.245830133293767	0.351661699871145
PRM3	0.437155305676974	-0.666997961334933	0.57473335677411	-1.16053462614157	0.245831204422933	0.351661699871145
CHRNA5	148.470499109797	0.120882031806378	0.104175833496596	1.16036539136812	0.245900071173013	0.351737042719318
MTOR	4360.97342984118	0.065149637229892	0.0561494011026732	1.16029086598379	0.245930402096249	0.351757257378478
CPT1C	341.836986476719	-0.133815524013185	0.115375982475196	-1.15982131759488	0.246121562892794	0.352007491155701
LDLRAD4-AS1	0.558089816765518	-0.331427330849163	0.285780305979675	-1.15972767862014	0.246159697297976	0.352038845286193
ZNF771	169.862748183637	-0.117781396047576	0.101566315782641	-1.15965017673415	0.246191263017748	0.352060801872269
H4C3	4.48948804213187	0.151888841468296	0.130984658041916	1.15959260984359	0.246214711255557	0.352071148091297
KTI12	540.46244200013	-0.0529936262921671	0.0457128619406012	-1.15927168071486	0.246345461309441	0.352234917517252
KMT2B	3584.58437125914	0.0751632793663715	0.0648406102925363	1.15920067728023	0.246374395461773	0.352253094380591
LGALS8-AS1	7.85293331768184	-0.153128149812448	0.132133109371277	-1.15889310817759	0.246499758468811	0.35239047821142
C20orf203	4.03097797095597	0.256715173591441	0.221524687649391	1.15885582015918	0.246514959840831	0.35239047821142
RBM48	538.72385851674	-0.0673539614061263	0.0581216060790401	-1.15884549567559	0.246519168985018	0.35239047821142
FBXW2	4097.34316020928	0.0527715896147808	0.0455410064113979	1.15877082596869	0.24654961225498	0.352410797137763
TMED6	25.130371362993	-0.0740664830942899	0.0639238504430034	-1.15866742352027	0.246591774379016	0.352447862873714
LINC01257	1.01003904423796	-0.398113979087048	0.343748733838658	-1.15815402326371	0.246801187031096	0.352723955270518
SYS1	1749.41439959377	-0.0552840022081054	0.0477549087908842	-1.15766114118636	0.247002347635872	0.352988218421386
GID8	6057.30154122393	-0.0582180144897307	0.0502912830582616	-1.15761640883741	0.247020609990384	0.352991086203026
LOC112267983	29.5441314975636	-0.0958076400042625	0.0827774637052308	-1.15741212300768	0.247104023405519	0.3530870479865
ZFP1	459.247952023678	-0.0562242711272477	0.0486210856874451	-1.15637629913653	0.247527271684373	0.353668555377428
INHBC	4.19018081388231	0.176264126028073	0.152443696106102	1.15625723155776	0.24757595642454	0.353714842671154
PLXNC1	1005.87667274488	-0.143162236408072	0.123875623871541	-1.1556933635025	0.247806603674542	0.35402107886794
CEACAM16	7.85046857916802	-0.324906695026231	0.281174773331453	-1.15553287792012	0.247872276939357	0.354091605403469
ALPG	8.87421094038503	-0.349134837000879	0.302168988509824	-1.15542908199373	0.247914758377255	0.354128994748197
CLCN5	632.195524309423	-0.0860268340890979	0.0744809183703182	-1.155018439238	0.248082875569684	0.354345829309722
MARCHF10	12.3813180283393	-0.186402553927121	0.161416020504309	-1.15479587060037	0.248174028524491	0.354452711747522
KRIT1	1492.96919394908	-0.0816111701975677	0.0706762966093874	-1.15471769338191	0.248206051553987	0.35447513380433
GALR1	1.76136161626311	-0.270587781641997	0.23443331583901	-1.15422068179002	0.248409705548354	0.354742651320697
EIF1AX	3592.84814417094	-0.0648639900466019	0.0562029911070152	-1.15410209971023	0.248458312655941	0.354788732775942
RABGGTA	2677.13390209299	-0.088663034227343	0.0768435673218667	-1.15381205372688	0.248577231306993	0.354935203697486
LOC100506274	2.51857058676149	0.235332613783495	0.204035299250862	1.15339166628296	0.248749660520483	0.355158056295765
